#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        8035     2.69252     2.69118 3.70787e-05
        8036     2.69259     2.69118 3.70745e-05
        8037     2.69268     2.69118 3.70704e-05
        8038     2.69277     2.69118 3.70663e-05
        8039     2.69287     2.69118 3.70623e-05
        8040     2.69298     2.69118 3.70584e-05
        8041     2.69309     2.69118 3.70545e-05
        8042      2.6932     2.69118 3.70508e-05
        8043     2.69331     2.69118 3.70471e-05
        8044     2.69343     2.69118 3.70435e-05
        8045     2.69354     2.69118 3.70401e-05
        8046     2.69365     2.69118 3.70368e-05
        8047     2.69375     2.69118 3.70335e-05
        8048     2.69384     2.69118 3.70304e-05
        8049     2.69392     2.69118 3.70274e-05
        8050     2.69399     2.69118 3.70244e-05
        8051     2.69405     2.69118 3.70216e-05
        8052      2.6941     2.69118 3.70187e-05
        8053     2.69413     2.69118  3.7016e-05
        8054     2.69414     2.69118 3.70132e-05
        8055     2.69414     2.69118 3.70104e-05
        8056     2.69411     2.69118 3.70076e-05
        8057     2.69407     2.69118 3.70047e-05
        8058     2.69401     2.69118 3.70018e-05
        8059     2.69394     2.69118 3.69988e-05
        8060     2.69385     2.69118 3.69957e-05
        8061     2.69374     2.69118 3.69925e-05
        8062     2.69362     2.69119 3.69891e-05
        8063     2.69349     2.69119 3.69856e-05
        8064     2.69334     2.69119  3.6982e-05
        8065     2.69318     2.69119 3.69783e-05
        8066     2.69301     2.69119 3.69744e-05
        8067     2.69284     2.69119 3.69703e-05
        8068     2.69267     2.69119 3.69662e-05
        8069     2.69248     2.69119  3.6962e-05
        8070     2.69229     2.69119 3.69577e-05
        8071     2.69211     2.69119 3.69533e-05
        8072     2.69193     2.69119 3.69488e-05
        8073     2.69175     2.69119 3.69443e-05
        8074     2.69158     2.69119 3.69397e-05
        8075     2.69142     2.69119 3.69352e-05
        8076     2.69127     2.69119 3.69306e-05
        8077     2.69112     2.69119  3.6926e-05
        8078     2.69098     2.69119 3.69215e-05
        8079     2.69085     2.69119 3.69169e-05
        8080     2.69073     2.69119 3.69124e-05
        8081     2.69062     2.69119 3.69079e-05
        8082     2.69053     2.69119 3.69034e-05
        8083     2.69044     2.69119  3.6899e-05
        8084     2.69037     2.69119 3.68945e-05
        8085      2.6903     2.69119 3.68901e-05
        8086     2.69024     2.69119 3.68858e-05
        8087      2.6902     2.69119 3.68814e-05
        8088     2.69016     2.69119 3.68771e-05
        8089     2.69013     2.69119 3.68727e-05
        8090     2.69011     2.69119 3.68684e-05
        8091     2.69009     2.69119 3.68641e-05
        8092     2.69009     2.69119 3.68598e-05
        8093     2.69009     2.69119 3.68555e-05
        8094     2.69009     2.69119 3.68512e-05
        8095      2.6901     2.69119 3.68469e-05
        8096     2.69011     2.69119 3.68426e-05
        8097     2.69013     2.69118 3.68383e-05
        8098     2.69016     2.69118 3.68339e-05
        8099     2.69019     2.69118 3.68296e-05
        8100     2.69023     2.69118 3.68252e-05
        8101     2.69027     2.69118 3.68208e-05
        8102     2.69032     2.69118 3.68165e-05
        8103     2.69037     2.69118 3.68121e-05
        8104     2.69043     2.69118 3.68076e-05
        8105     2.69049     2.69118 3.68032e-05
        8106     2.69055     2.69118 3.67987e-05
        8107     2.69062     2.69118 3.67943e-05
        8108     2.69069     2.69118 3.67898e-05
        8109     2.69076     2.69118 3.67853e-05
        8110     2.69084     2.69118 3.67808e-05
        8111     2.69092     2.69118 3.67762e-05
        8112       2.691     2.69118 3.67717e-05
        8113     2.69108     2.69118 3.67672e-05
        8114     2.69117     2.69118 3.67626e-05
        8115     2.69125     2.69118 3.67581e-05
        8116     2.69134     2.69118 3.67536e-05
        8117     2.69142     2.69118 3.67491e-05
        8118     2.69149     2.69118 3.67446e-05
        8119     2.69157     2.69118 3.67401e-05
        8120     2.69164     2.69118 3.67356e-05
        8121      2.6917     2.69118 3.67311e-05
        8122     2.69176     2.69118 3.67267e-05
        8123     2.69181     2.69118 3.67222e-05
        8124     2.69185     2.69118 3.67178e-05
        8125     2.69189     2.69118 3.67134e-05
        8126     2.69192     2.69118  3.6709e-05
        8127     2.69195     2.69118 3.67046e-05
        8128     2.69196     2.69118 3.67002e-05
        8129     2.69196     2.69118 3.66958e-05
        8130     2.69196     2.69118 3.66914e-05
        8131     2.69195     2.69118  3.6687e-05
        8132     2.69193     2.69118 3.66826e-05
        8133      2.6919     2.69119 3.66782e-05
        8134     2.69186     2.69119 3.66738e-05
        8135     2.69182     2.69119 3.66694e-05
        8136     2.69177     2.69119 3.66649e-05
        8137     2.69172     2.69119 3.66605e-05
        8138     2.69166     2.69119  3.6656e-05
        8139      2.6916     2.69119 3.66516e-05
        8140     2.69155     2.69119 3.66471e-05
        8141     2.69148     2.69119 3.66426e-05
        8142     2.69142     2.69119 3.66381e-05
        8143     2.69136     2.69119 3.66336e-05
        8144     2.69131     2.69119 3.66291e-05
        8145     2.69125     2.69119 3.66246e-05
        8146      2.6912     2.69119 3.66201e-05
        8147     2.69116     2.69119 3.66156e-05
        8148     2.69111     2.69119 3.66112e-05
        8149     2.69108     2.69119 3.66067e-05
        8150     2.69106     2.69119 3.66022e-05
        8151     2.69103     2.69119 3.65977e-05
        8152     2.69102     2.69119 3.65932e-05
        8153     2.69101     2.69119 3.65887e-05
        8154     2.69101     2.69119 3.65842e-05
        8155     2.69101     2.69119 3.65798e-05
        8156     2.69102     2.69119 3.65753e-05
        8157     2.69103     2.69119 3.65708e-05
        8158     2.69105     2.69119 3.65663e-05
        8159     2.69107     2.69119 3.65619e-05
        8160     2.69109     2.69119 3.65574e-05
        8161     2.69112     2.69119 3.65529e-05
        8162     2.69115     2.69119 3.65484e-05
        8163     2.69119     2.69119 3.65439e-05
        8164     2.69123     2.69119 3.65395e-05
        8165     2.69127     2.69119  3.6535e-05
        8166     2.69131     2.69119 3.65305e-05
        8167     2.69136     2.69119 3.65261e-05
        8168      2.6914     2.69119 3.65216e-05
        8169     2.69144     2.69119 3.65171e-05
        8170     2.69149     2.69119 3.65127e-05
        8171     2.69153     2.69119 3.65082e-05
        8172     2.69158     2.69119 3.65038e-05
        8173     2.69161     2.69119 3.64994e-05
        8174     2.69166     2.69119  3.6495e-05
        8175     2.69169     2.69119 3.64905e-05
        8176     2.69174     2.69119 3.64861e-05
        8177     2.69177     2.69119 3.64817e-05
        8178     2.69182     2.69119 3.64774e-05
        8179     2.69186     2.69119  3.6473e-05
        8180      2.6919     2.69119 3.64686e-05
        8181     2.69194     2.69119 3.64643e-05
        8182     2.69198     2.69119   3.646e-05
        8183     2.69202     2.69119 3.64557e-05
        8184     2.69206     2.69119 3.64514e-05
        8185      2.6921     2.69119 3.64471e-05
        8186     2.69215     2.69119 3.64428e-05
        8187     2.69218     2.69119 3.64386e-05
        8188     2.69223     2.69119 3.64343e-05
        8189     2.69227     2.69119 3.64301e-05
        8190     2.69231     2.69119  3.6426e-05
        8191     2.69236     2.69119 3.64218e-05
        8192      2.6924     2.69119 3.64176e-05
        8193     2.69244     2.69119 3.64135e-05
        8194     2.69249     2.69119 3.64094e-05
        8195     2.69252     2.69119 3.64053e-05
        8196     2.69256     2.69119 3.64013e-05
        8197      2.6926     2.69119 3.63973e-05
        8198     2.69264     2.69119 3.63932e-05
        8199     2.69268     2.69119 3.63893e-05
        8200     2.69271     2.69119 3.63853e-05
        8201     2.69275     2.69119 3.63814e-05
        8202     2.69278     2.69119 3.63774e-05
        8203     2.69282     2.69119 3.63735e-05
        8204     2.69286     2.69119 3.63697e-05
        8205     2.69289     2.69119 3.63658e-05
        8206     2.69291     2.69119  3.6362e-05
        8207     2.69294     2.69119 3.63582e-05
        8208     2.69297     2.69119 3.63544e-05
        8209     2.69299     2.69119 3.63507e-05
        8210       2.693     2.69119 3.63469e-05
        8211     2.69302     2.69119 3.63431e-05
        8212     2.69302     2.69119 3.63394e-05
        8213     2.69303     2.69119 3.63357e-05
        8214     2.69304     2.69119 3.63319e-05
        8215     2.69303     2.69119 3.63282e-05
        8216     2.69303     2.69119 3.63245e-05
        8217     2.69303     2.69119 3.63207e-05
        8218     2.69302     2.69119  3.6317e-05
        8219       2.693     2.69119 3.63133e-05
        8220     2.69297     2.69119 3.63095e-05
        8221     2.69295     2.69119 3.63057e-05
        8222     2.69292     2.69119 3.63019e-05
        8223     2.69288     2.69119  3.6298e-05
        8224     2.69284     2.69119 3.62942e-05
        8225      2.6928     2.69119 3.62903e-05
        8226     2.69275     2.69119 3.62864e-05
        8227      2.6927     2.69119 3.62824e-05
        8228     2.69265     2.69119 3.62784e-05
        8229      2.6926     2.69119 3.62744e-05
        8230     2.69254      2.6912 3.62704e-05
        8231     2.69249      2.6912 3.62663e-05
        8232     2.69243      2.6912 3.62622e-05
        8233     2.69237      2.6912 3.62581e-05
        8234     2.69231      2.6912  3.6254e-05
        8235     2.69225      2.6912 3.62498e-05
        8236      2.6922      2.6912 3.62456e-05
        8237     2.69215      2.6912 3.62414e-05
        8238     2.69209      2.6912 3.62371e-05
        8239     2.69205      2.6912 3.62329e-05
        8240       2.692      2.6912 3.62286e-05
        8241     2.69195      2.6912 3.62243e-05
        8242     2.69191      2.6912 3.62201e-05
        8243     2.69187      2.6912 3.62158e-05
        8244     2.69184      2.6912 3.62114e-05
        8245     2.69182      2.6912 3.62071e-05
        8246      2.6918      2.6912 3.62028e-05
        8247     2.69178      2.6912 3.61985e-05
        8248     2.69177      2.6912 3.61942e-05
        8249     2.69176      2.6912 3.61898e-05
        8250     2.69175      2.6912 3.61855e-05
        8251     2.69175      2.6912 3.61812e-05
        8252     2.69176      2.6912 3.61769e-05
        8253     2.69178      2.6912 3.61726e-05
        8254     2.69179      2.6912 3.61683e-05
        8255     2.69182      2.6912  3.6164e-05
        8256     2.69184      2.6912 3.61597e-05
        8257     2.69187      2.6912 3.61554e-05
        8258      2.6919      2.6912 3.61511e-05
        8259     2.69194      2.6912 3.61468e-05
        8260     2.69198      2.6912 3.61426e-05
        8261     2.69203      2.6912 3.61383e-05
        8262     2.69207      2.6912 3.61341e-05
        8263     2.69211      2.6912 3.61299e-05
        8264     2.69216      2.6912 3.61257e-05
        8265     2.69221      2.6912 3.61216e-05
        8266     2.69225      2.6912 3.61174e-05
        8267     2.69231      2.6912 3.61133e-05
        8268     2.69235      2.6912 3.61092e-05
        8269     2.69239      2.6912 3.61051e-05
        8270     2.69244      2.6912 3.61011e-05
        8271     2.69249      2.6912  3.6097e-05
        8272     2.69252      2.6912  3.6093e-05
        8273     2.69256      2.6912  3.6089e-05
        8274      2.6926      2.6912 3.60851e-05
        8275     2.69263      2.6912 3.60811e-05
        8276     2.69266      2.6912 3.60772e-05
        8277     2.69268      2.6912 3.60733e-05
        8278      2.6927      2.6912 3.60694e-05
        8279     2.69271      2.6912 3.60655e-05
        8280     2.69272      2.6912 3.60616e-05
        8281     2.69272      2.6912 3.60577e-05
        8282     2.69273      2.6912 3.60538e-05
        8283     2.69272      2.6912   3.605e-05
        8284     2.69271      2.6912 3.60461e-05
        8285      2.6927      2.6912 3.60422e-05
        8286     2.69268      2.6912 3.60382e-05
        8287     2.69266      2.6912 3.60343e-05
        8288     2.69264      2.6912 3.60304e-05
        8289     2.69262      2.6912 3.60265e-05
        8290     2.69259      2.6912 3.60225e-05
        8291     2.69256      2.6912 3.60185e-05
        8292     2.69253      2.6912 3.60145e-05
        8293     2.69249      2.6912 3.60105e-05
        8294     2.69246      2.6912 3.60065e-05
        8295     2.69242      2.6912 3.60025e-05
        8296     2.69238      2.6912 3.59984e-05
        8297     2.69235      2.6912 3.59943e-05
        8298     2.69232      2.6912 3.59902e-05
        8299     2.69229      2.6912 3.59861e-05
        8300     2.69226      2.6912  3.5982e-05
        8301     2.69223      2.6912 3.59779e-05
        8302      2.6922      2.6912 3.59738e-05
        8303     2.69218      2.6912 3.59696e-05
        8304     2.69215      2.6912 3.59655e-05
        8305     2.69213      2.6912 3.59613e-05
        8306     2.69211      2.6912 3.59572e-05
        8307     2.69209      2.6912  3.5953e-05
        8308     2.69208     2.69121 3.59488e-05
        8309     2.69207     2.69121 3.59446e-05
        8310     2.69205     2.69121 3.59405e-05
        8311     2.69204     2.69121 3.59363e-05
        8312     2.69203     2.69121 3.59321e-05
        8313     2.69202     2.69121 3.59279e-05
        8314     2.69201     2.69121 3.59237e-05
        8315       2.692     2.69121 3.59195e-05
        8316     2.69198     2.69121 3.59153e-05
        8317     2.69197     2.69121 3.59111e-05
        8318     2.69196     2.69121 3.59069e-05
