#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        8339     1.05053     1.10057 0.000886048
        8340     1.04689     1.10057 0.000885966
        8341     1.04334     1.10056 0.000885886
        8342     1.03988     1.10055  0.00088581
        8343     1.03652     1.10055 0.000885737
        8344     1.03325     1.10054 0.000885667
        8345      1.0301     1.10053 0.000885601
        8346     1.02705     1.10052 0.000885539
        8347     1.02412     1.10051  0.00088548
        8348     1.02131      1.1005 0.000885425
        8349     1.01861     1.10049 0.000885373
        8350     1.01603     1.10048 0.000885325
        8351     1.01356     1.10047  0.00088528
        8352     1.01121     1.10046 0.000885239
        8353     1.00898     1.10045   0.0008852
        8354     1.00685     1.10044 0.000885165
        8355     1.00484     1.10043 0.000885133
        8356     1.00294     1.10042 0.000885104
        8357     1.00114      1.1004 0.000885078
        8358    0.999433     1.10039 0.000885055
        8359    0.997827     1.10038 0.000885034
        8360    0.996315     1.10037 0.000885015
        8361    0.994893     1.10035    0.000885
        8362    0.993561     1.10034 0.000884986
        8363    0.992316     1.10033 0.000884974
        8364     0.99116     1.10032 0.000884965
        8365    0.990091      1.1003 0.000884957
        8366     0.98911     1.10029 0.000884951
        8367     0.98822     1.10028 0.000884947
        8368    0.987423     1.10026 0.000884944
        8369    0.986722     1.10025 0.000884942
        8370    0.986125     1.10024 0.000884941
        8371    0.985636     1.10022 0.000884941
        8372    0.985264     1.10021 0.000884942
        8373    0.985019     1.10019 0.000884943
        8374    0.984908     1.10018 0.000884945
        8375    0.984941     1.10017 0.000884946
        8376    0.985127     1.10015 0.000884947
        8377    0.985476     1.10014 0.000884947
        8378       0.986     1.10013 0.000884947
        8379    0.986705     1.10011 0.000884944
        8380    0.987603      1.1001 0.000884941
        8381    0.988702     1.10009 0.000884935
        8382    0.990008     1.10007 0.000884927
        8383    0.991526     1.10006 0.000884916
        8384    0.993261     1.10005 0.000884902
        8385    0.995216     1.10003 0.000884885
        8386    0.997392     1.10002 0.000884864
        8387    0.999789     1.10001 0.000884839
        8388      1.0024         1.1  0.00088481
        8389     1.00523     1.09999 0.000884777
        8390     1.00827     1.09998 0.000884739
        8391      1.0115     1.09997 0.000884696
        8392     1.01492     1.09996 0.000884649
        8393     1.01852     1.09995 0.000884597
        8394     1.02228     1.09994  0.00088454
        8395     1.02618     1.09993 0.000884478
        8396      1.0302     1.09992 0.000884412
        8397     1.03433     1.09991 0.000884341
        8398     1.03855      1.0999 0.000884266
        8399     1.04284      1.0999 0.000884186
        8400     1.04717     1.09989 0.000884103
        8401     1.05152     1.09989 0.000884017
        8402     1.05587     1.09988 0.000883927
        8403      1.0602     1.09988 0.000883835
        8404     1.06448     1.09987  0.00088374
        8405     1.06871     1.09987 0.000883642
        8406     1.07285     1.09986 0.000883543
        8407     1.07689     1.09986 0.000883442
        8408     1.08083     1.09986  0.00088334
        8409     1.08463     1.09986 0.000883237
        8410     1.08829     1.09986 0.000883133
        8411     1.09179     1.09985 0.000883028
        8412     1.09514     1.09985 0.000882924
        8413     1.09832     1.09985 0.000882819
        8414     1.10132     1.09985 0.000882714
        8415     1.10414     1.09985 0.000882609
        8416     1.10679     1.09986 0.000882504
        8417     1.10926     1.09986   0.0008824
        8418     1.11154     1.09986 0.000882297
        8419     1.11366     1.09986 0.000882193
        8420     1.11559     1.09986  0.00088209
        8421     1.11736     1.09986 0.000881988
        8422     1.11897     1.09987 0.000881886
        8423     1.12042     1.09987 0.000881785
        8424     1.12171     1.09987 0.000881684
        8425     1.12286     1.09987 0.000881584
        8426     1.12386     1.09988 0.000881484
        8427     1.12473     1.09988 0.000881384
        8428     1.12547     1.09988 0.000881285
        8429     1.12608     1.09989 0.000881186
        8430     1.12656     1.09989 0.000881087
        8431     1.12692     1.09989 0.000880988
        8432     1.12716      1.0999  0.00088089
        8433     1.12729      1.0999 0.000880791
        8434     1.12728      1.0999 0.000880693
        8435     1.12716     1.09991 0.000880594
        8436     1.12691     1.09991 0.000880496
        8437     1.12652     1.09991 0.000880397
        8438     1.12601     1.09991 0.000880298
        8439     1.12536     1.09992 0.000880199
        8440     1.12457     1.09992 0.000880099
        8441     1.12363     1.09992     0.00088
        8442     1.12253     1.09993 0.000879899
        8443     1.12129     1.09993 0.000879799
        8444     1.11988     1.09993 0.000879698
        8445     1.11832     1.09993 0.000879596
        8446     1.11658     1.09994 0.000879494
        8447     1.11467     1.09994 0.000879392
        8448      1.1126     1.09994 0.000879289
        8449     1.11035     1.09994 0.000879186
        8450     1.10793     1.09994 0.000879082
        8451     1.10534     1.09994 0.000878979
        8452     1.10258     1.09994 0.000878875
        8453     1.09965     1.09994 0.000878771
        8454     1.09656     1.09994 0.000878667
        8455     1.09331     1.09994 0.000878563
        8456     1.08991     1.09994  0.00087846
        8457     1.08636     1.09994 0.000878358
        8458     1.08267     1.09994 0.000878256
        8459     1.07884     1.09993 0.000878156
        8460     1.07488     1.09993 0.000878057
        8461     1.07081     1.09993  0.00087796
        8462     1.06663     1.09992 0.000877865
        8463     1.06235     1.09992 0.000877773
        8464     1.05798     1.09991 0.000877683
        8465     1.05354     1.09991 0.000877597
        8466     1.04903      1.0999 0.000877513
        8467     1.04448      1.0999 0.000877434
        8468     1.03991     1.09989 0.000877359
        8469     1.03532     1.09988 0.000877289
        8470     1.03075     1.09987 0.000877223
        8471     1.02621     1.09986 0.000877163
        8472     1.02173     1.09985 0.000877108
        8473     1.01735     1.09984 0.000877058
        8474     1.01308     1.09983 0.000877014
        8475     1.00896     1.09982 0.000876976
        8476     1.00502     1.09981 0.000876944
        8477      1.0013      1.0998 0.000876918
        8478    0.997833     1.09979 0.000876897
        8479    0.994656     1.09978 0.000876881
        8480    0.991804     1.09976  0.00087687
        8481    0.989312     1.09975 0.000876863
        8482    0.987212     1.09974  0.00087686
        8483    0.985535     1.09972  0.00087686
        8484     0.98431     1.09971 0.000876863
        8485    0.983559      1.0997 0.000876866
        8486      0.9833     1.09968  0.00087687
        8487    0.983546     1.09967 0.000876874
        8488    0.984305     1.09966 0.000876876
        8489    0.985574     1.09964 0.000876875
        8490    0.987347     1.09963 0.000876872
        8491    0.989609     1.09962 0.000876864
        8492    0.992339      1.0996 0.000876852
        8493    0.995507     1.09959 0.000876834
        8494    0.999078     1.09958 0.000876811
        8495     1.00301     1.09957 0.000876781
        8496     1.00725     1.09956 0.000876745
        8497     1.01175     1.09955 0.000876703
        8498     1.01646     1.09954 0.000876655
        8499     1.02131     1.09953   0.0008766
        8500     1.02626     1.09952 0.000876539
        8501     1.03123     1.09951 0.000876473
        8502     1.03617      1.0995 0.000876401
        8503     1.04103      1.0995 0.000876325
        8504     1.04576     1.09949 0.000876245
        8505     1.05031     1.09948 0.000876161
        8506     1.05464     1.09948 0.000876074
        8507      1.0587     1.09947 0.000875984
        8508     1.06247     1.09947 0.000875892
        8509     1.06591     1.09947 0.000875798
        8510     1.06902     1.09946 0.000875702
        8511     1.07176     1.09946 0.000875605
        8512     1.07413     1.09946 0.000875507
        8513     1.07612     1.09945 0.000875409
        8514     1.07773     1.09945  0.00087531
        8515     1.07896     1.09945  0.00087521
        8516     1.07982     1.09945 0.000875111
        8517     1.08031     1.09944 0.000875011
        8518     1.08045     1.09944 0.000874911
        8519     1.08025     1.09944 0.000874811
        8520     1.07973     1.09944 0.000874711
        8521     1.07891     1.09943 0.000874612
        8522     1.07779     1.09943 0.000874513
        8523     1.07641     1.09943 0.000874415
        8524     1.07479     1.09943 0.000874317
        8525     1.07294     1.09942  0.00087422
        8526     1.07089     1.09942 0.000874124
        8527     1.06865     1.09942 0.000874029
        8528     1.06625     1.09941 0.000873935
        8529     1.06372     1.09941 0.000873842
        8530     1.06106      1.0994 0.000873752
        8531      1.0583      1.0994 0.000873662
        8532     1.05547     1.09939 0.000873575
        8533     1.05259     1.09939  0.00087349
        8534     1.04966     1.09938 0.000873407
        8535     1.04671     1.09938 0.000873327
        8536     1.04377     1.09937 0.000873249
        8537     1.04084     1.09936 0.000873173
        8538     1.03795     1.09936 0.000873101
        8539      1.0351     1.09935 0.000873031
        8540     1.03233     1.09934 0.000872964
        8541     1.02963     1.09933   0.0008729
        8542     1.02703     1.09932 0.000872839
        8543     1.02454     1.09932  0.00087278
        8544     1.02216     1.09931 0.000872725
        8545     1.01992      1.0993 0.000872672
        8546     1.01782     1.09929 0.000872622
        8547     1.01586     1.09928 0.000872575
        8548     1.01406     1.09927 0.000872529
        8549     1.01242     1.09926 0.000872487
        8550     1.01095     1.09925 0.000872446
        8551     1.00964     1.09924 0.000872407
        8552      1.0085     1.09923 0.000872369
        8553     1.00752     1.09922 0.000872333
        8554     1.00672      1.0992 0.000872298
        8555     1.00609     1.09919 0.000872264
        8556     1.00562     1.09918 0.000872231
        8557     1.00531     1.09917 0.000872198
        8558     1.00516     1.09916 0.000872165
