# VELOCITY:     ACTUAL_POFV:     AVE_POFV:        ERROR:
     2.30195    0.643639    0.387463   0.0129562
     2.35879    0.359776    0.372995   0.0113395
     2.41563    0.389914     0.37065   0.0109272
     2.47247    0.368573    0.393498    0.012652
      2.5293    0.405308    0.379346   0.0139263
     2.58614    0.312615    0.333467   0.0110299
     2.64298    0.335992    0.342952   0.0119641
     2.69982    0.477883    0.316108  0.00991265
     2.75666    0.422332    0.317675   0.0111869
      2.8135    0.349839    0.295171   0.0121232
     2.87033    0.467864    0.281714   0.0129245
     2.92717    0.527243    0.277907   0.0129512
     2.98401    0.299909    0.266113   0.0119425
     3.04085    0.272052    0.252673   0.0122928
     3.09769    0.286632    0.255159   0.0109294
     3.15453    0.351142    0.248447   0.0119371
     3.21136    0.267409    0.233562  0.00948689
      3.2682    0.169747    0.210695  0.00855245
     3.32504    0.154841    0.204381   0.0102454
     3.38188     0.17382    0.198167  0.00931029
     3.43872     0.10597    0.186656  0.00865553
     3.49556     0.23605    0.177836   0.0100434
     3.55239    0.209333    0.152053  0.00769661
     3.60923    0.151991    0.141213  0.00959051
     3.66607   0.0887019     0.11647   0.0064521
     3.72291   0.0582386    0.118592  0.00792803
     3.77975   0.0530257    0.107212  0.00696793
     3.83659   0.0493603    0.102559  0.00749639
     3.89342    0.125274   0.0934386  0.00533968
     3.95026    0.104748   0.0950401  0.00656224
      4.0071   0.0490345   0.0804697   0.0063702
     4.06394   0.0276124   0.0728214  0.00523313
     4.12078   0.0267979   0.0733433  0.00551691
     4.17761   0.0692347   0.0608244  0.00547438
     4.23445    0.116722    0.057917  0.00533134
     4.29129   0.0564467   0.0608106  0.00524882
     4.34813    0.046428    0.052432  0.00478044
     4.40497   0.0297302   0.0504427  0.00487489
     4.46181   0.0193043    0.049751  0.00456515
     4.51864   0.0209333   0.0424382  0.00433051
     4.57548   0.0118106   0.0395321  0.00416051
     4.63232  0.00366537   0.0296888  0.00295691
     4.68916  0.00317665   0.0302659  0.00393565
       4.746   0.0147429   0.0295576   0.0036338
     4.80284  0.00806381   0.0232927  0.00306114
     4.85967  0.00358392   0.0183462   0.0031644
     4.91651 0.000977432   0.0160075    0.002757
     4.97335 0.000895979    0.015418  0.00278715
     5.03019   0.0122179   0.0146725  0.00277342
     5.08703  0.00814526    0.013078  0.00301733
     5.14387    0.007738  0.00927732  0.00212082
      5.2007   0.0030952  0.00865469   0.0023669
     5.25754           0  0.00506387  0.00113971
     5.31438           0  0.00348866 0.000819237
     5.37122           0  0.00314214 0.000784473
     5.42806           0  0.00372749 0.000985642
      5.4849           0  0.00408092  0.00153508
     5.54173           0   0.0034003  0.00102058
     5.59857           0  0.00262995  0.00101474
     5.65541           0  0.00140264  0.00048212
   0.0284191           0 0.000358392 0.000244525
   0.0852574   0.0044799  0.00239064 0.000989956
    0.142096  0.00423554  0.00332191 0.000859316
    0.198934  0.00472425  0.00481928 0.000836882
    0.255772  0.00439844   0.0153145  0.00294786
    0.312611  0.00692347   0.0262468  0.00371273
    0.369449   0.0589717   0.0370745  0.00440073
    0.426287   0.0590532   0.0464267  0.00379544
    0.483126    0.103771   0.0572544  0.00401685
    0.539964   0.0900866   0.0698809  0.00407675
    0.596802   0.0771357   0.0887725   0.0067421
     0.65364   0.0789276    0.102078  0.00661649
    0.710479   0.0759953    0.115679  0.00630169
    0.767317    0.134153    0.135268  0.00701059
    0.824155    0.226927    0.173122  0.00962383
    0.880994    0.118595    0.192759  0.00953984
    0.937832    0.125274    0.193233  0.00946277
     0.99467    0.319946    0.230276  0.00993531
     1.05151    0.196871    0.234888  0.00996526
     1.10835    0.257553    0.245785   0.0110233
     1.16519    0.272622    0.266608   0.0122899
     1.22202    0.192961    0.288972   0.0105575
     1.27886    0.214709    0.305989  0.00853779
      1.3357    0.347233    0.323333   0.0100989
     1.39254    0.314896    0.319783   0.0110349
     1.44938    0.307647    0.351714   0.0125596
     1.50621    0.259508    0.372104    0.012776
     1.56305    0.350083     0.37584    0.011511
     1.61989    0.278405    0.373883   0.0110535
     1.67673    0.292741    0.397847   0.0118069
     1.73357    0.395371    0.392052   0.0129506
     1.79041    0.283862    0.414335   0.0141374
     1.84724    0.382583    0.410692   0.0138169
     1.90408    0.522356    0.422711   0.0132468
     1.96092    0.427626    0.410224   0.0115999
     2.01776    0.508265    0.416947   0.0135187
      2.0746    0.623927    0.425711   0.0114157
     2.13144    0.572449    0.419347   0.0134913
     2.18827    0.521867    0.416334   0.0138225
     2.24511     0.25682    0.393016   0.0105408
     2.30195    0.304226    0.386076   0.0128143
     2.35879    0.244439    0.370853   0.0113512
     2.41563     0.31791    0.369771   0.0107803
     2.47247    0.348617     0.39275   0.0124633
      2.5293    0.243543    0.377082   0.0138769
     2.58614    0.324507    0.333318   0.0108471
     2.64298    0.335096    0.342821   0.0117654
     2.69982    0.438134    0.318142  0.00995388
     2.75666    0.364175     0.31845   0.0110272
      2.8135    0.330698    0.295763   0.0119356
     2.87033    0.543696    0.286081   0.0134264
     2.92717    0.481548    0.281301   0.0131726
     2.98401    0.316281    0.266949   0.0117727
     3.04085    0.225135    0.252214   0.0120965
     3.09769    0.217316    0.254529   0.0107654
     3.15453    0.274903    0.248888   0.0117463
     3.21136    0.159892    0.232334  0.00940789
      3.2682    0.170073    0.210018  0.00843666
     3.32504    0.247942    0.205107   0.0101003
     3.38188    0.330046    0.200365  0.00941099
     3.43872    0.194998    0.186795  0.00851238
     3.49556    0.157041    0.177489    0.009882
     3.55239    0.115255    0.151439  0.00759273
     3.60923    0.188563    0.142002  0.00946308
     3.66607     0.14466     0.11694  0.00636165
     3.72291    0.232059    0.120483  0.00801827
     3.77975    0.201595    0.108785  0.00702712
     3.83659    0.250141    0.105018  0.00776451
     3.89342    0.153212   0.0944348  0.00534281
     3.95026   0.0731445   0.0946751  0.00646301
      4.0071   0.0450433   0.0798793  0.00629134
     4.06394   0.0256576   0.0720354  0.00520462
     4.12078   0.0319294    0.072653  0.00546797
     4.17761   0.0132768    0.060032  0.00544019
     4.23445  0.00830817   0.0570902  0.00530621
     4.29129    0.012951    0.060013  0.00522159
     4.34813   0.0435772   0.0522845  0.00470305
     4.40497    0.021422    0.049959  0.00481757
     4.46181   0.0128695   0.0491363  0.00453026
     4.51864   0.0118106   0.0419277  0.00428831
     4.57548  0.00122179   0.0388936  0.00413987
     4.63232           0    0.029194  0.00294874
     4.68916           0   0.0297614  0.00390225
       4.746           0    0.029065  0.00360647
     4.80284           0   0.0229045  0.00303464
     4.85967 0.000651621   0.0180513  0.00312537
     4.91651  0.00195486   0.0157733  0.00272098
     4.97335   0.0320109   0.0156946  0.00275438
     5.03019   0.0136026   0.0146547  0.00272726
     5.08703  0.00749364   0.0129849  0.00296848
     5.14387   0.0217479  0.00948516  0.00209564
      5.2007   0.0236213  0.00890413  0.00234056
     5.25754   0.0141728  0.00521568  0.00113078
     5.31438   0.0119735  0.00363007 0.000817698
     5.37122   0.0136026  0.00331648 0.000790534
     5.42806   0.0220737  0.00403326  0.00101554
      5.4849           0   0.0040129    0.001511
     5.54173           0  0.00334363  0.00100514
     5.59857           0  0.00258612 0.000998774
     5.65541           0  0.00137926 0.000474651
   0.0284191           0 0.000352516 0.000240587
   0.0852574    0.023214    0.002732   0.0010309
    0.142096   0.0451248   0.0040072  0.00108459
    0.198934   0.0137655  0.00496594 0.000835914
    0.255772  0.00969286   0.0152223  0.00290098
    0.312611   0.0116477   0.0260074  0.00365957
    0.369449   0.0197115   0.0367899  0.00433778
    0.426287   0.0213406   0.0460154  0.00375543
    0.483126   0.0780316    0.057595  0.00396541
    0.539964   0.0200374   0.0690638  0.00409099
    0.596802   0.0268794   0.0877579  0.00670749
     0.65364   0.0251689    0.100817  0.00662706
    0.710479   0.0298931    0.114273  0.00635337
    0.767317   0.0468353    0.133819  0.00704396
    0.824155   0.0606822    0.171279  0.00964097
    0.880994   0.0695606    0.190739  0.00959485
    0.937832    0.159892    0.192686  0.00932341
     0.99467     0.14914    0.228946  0.00986107
     1.05151    0.136352    0.233272  0.00993196
     1.10835    0.131302    0.243908   0.0110012
     1.16519    0.200618    0.265526   0.0121359
     1.22202    0.164534    0.286932   0.0105797
     1.27886    0.365071    0.306958  0.00845259
      1.3357    0.296732    0.322897  0.00994272
     1.39254     0.25234    0.318677   0.0109092
     1.44938    0.256983    0.350161   0.0124494
     1.50621    0.328987    0.371397   0.0125861
     1.56305     0.37794    0.375875   0.0113223
     1.61989     0.56463     0.37701    0.011306
     1.67673    0.415816    0.398142    0.011617
     1.73357    0.458334    0.393139   0.0127838
     1.79041    0.630281    0.417875    0.014342
     1.84724    0.516573    0.412428    0.013699
     1.90408    0.890603    0.430381   0.0150878
     1.96092    0.660907    0.414334   0.0121158
     2.01776     0.52537    0.418724   0.0134134
      2.0746    0.524148    0.427325   0.0113421
     2.13144     0.43455    0.419596   0.0132724
     2.18827    0.425101    0.416478   0.0135966
     2.24511    0.247046    0.390623   0.0106361
     2.30195    0.204446    0.383098   0.0129456
     2.35879    0.259264    0.369023   0.0113115
     2.41563    0.320516    0.368963   0.0106338
     2.47247    0.383235    0.392594   0.0122599
      2.5293    0.445709    0.378207   0.0136949
     2.58614     0.33982    0.333424   0.0106698
     2.64298    0.341775    0.342803   0.0115726
     2.69982     0.26912    0.317338  0.00982309
     2.75666    0.284025    0.317886   0.0108609
      2.8135    0.308135    0.295966   0.0117417
     2.87033    0.432758    0.288485   0.0134199
     2.92717    0.223262    0.280349   0.0129909
     2.98401    0.222529    0.266221   0.0116022
     3.04085    0.581572    0.257613   0.0130476
     3.09769    0.291926    0.255142   0.0106064
     3.15453    0.211614    0.248277   0.0115696
     3.21136    0.169992    0.231312  0.00930901
      3.2682    0.307402    0.211614  0.00844805
     3.32504    0.158914     0.20435  0.00996307
     3.38188    0.181558    0.200057  0.00926176
     3.43872    0.184327    0.186755  0.00837293
     3.49556    0.194102    0.177762  0.00972375
     3.55239    0.205831    0.152331  0.00752043
     3.60923    0.130813    0.141818  0.00930973
     3.66607    0.149629    0.117476  0.00627989
     3.72291      0.2187    0.122094  0.00804686
     3.77975     0.12112    0.108988  0.00691483
     3.83659    0.125193    0.105349  0.00764426
     3.89342    0.164453   0.0955827  0.00537711
     3.95026   0.0717598   0.0942995  0.00636797
      4.0071   0.0401562   0.0792281  0.00622181
     4.06394   0.0475683   0.0716343  0.00513473
     4.12078    0.109147   0.0732513  0.00541096
     4.17761   0.0297302   0.0595352  0.00537364
     4.23445  0.00985577   0.0563158  0.00527542
     4.29129  0.00814526   0.0591627  0.00520477
     4.34813   0.0485458   0.0522232  0.00462635
     4.40497   0.0809639   0.0504673  0.00476533
     4.46181   0.0101816   0.0484977  0.00450078
     4.51864  0.00325811   0.0412938  0.00426461
     4.57548   0.0423554   0.0389504  0.00407239
     4.63232   0.0142542   0.0289491  0.00291056
     4.68916  0.00969286   0.0294324  0.00385212
       4.746  0.00993722   0.0287514  0.00356096
     4.80284  0.00179196   0.0225584  0.00300456
     4.85967  0.00171051   0.0177834   0.0030856
     4.91651  0.00228067   0.0155521  0.00268535
     4.97335  0.00456135   0.0155121  0.00271527
     5.03019 0.000162905   0.0144171  0.00269288
     5.08703 0.000162905   0.0127747  0.00292725
     5.14387 0.000162905  0.00933234  0.00206685
      5.2007 0.000325811   0.0087635  0.00230641
     5.25754 0.000488716  0.00513819   0.0011149
     5.31438           0  0.00357056 0.000806455
     5.37122           0  0.00326211 0.000779442
     5.42806           0  0.00396714  0.00100104
      5.4849           0  0.00394712  0.00148766
     5.54173           0  0.00328882 0.000990155
     5.59857           0  0.00254373   0.0009833
     5.65541           0  0.00135665 0.000467408
   0.0284191           0 0.000346831 0.000236774
   0.0852574           0  0.00268794  0.00101522
    0.142096           0  0.00394257  0.00106902
    0.198934    0.025739  0.00530099 0.000887041
    0.255772   0.0295673   0.0154537   0.0028634
    0.312611   0.0231326   0.0259611  0.00360084
    0.369449   0.0326625   0.0367233  0.00426833
    0.426287   0.0314407   0.0457803  0.00370221
    0.483126   0.0250874   0.0570707  0.00393596
    0.539964    0.058483   0.0688932  0.00402856
    0.596802   0.0984762   0.0879308  0.00660153
     0.65364    0.192636    0.102298   0.0066836
    0.710479    0.139203    0.114675  0.00626361
    0.767317    0.201921    0.134917  0.00701547
    0.824155     0.11664    0.170398  0.00952566
    0.880994    0.141646    0.189948  0.00947272
    0.937832    0.120794    0.191527  0.00924486
     0.99467     0.19011     0.22832  0.00972189
     1.05151    0.184979    0.232493  0.00980226
     1.10835    0.181639    0.242904   0.0108695
     1.16519    0.194672    0.264383   0.0119939
     1.22202    0.160788    0.284898   0.0106029
     1.27886    0.221388    0.305577  0.00842818
      1.3357    0.227497    0.321358   0.0099007
     1.39254    0.195161    0.316685   0.0109137
     1.44938    0.208926    0.347883   0.0124552
     1.50621    0.318073    0.370537   0.0124125
     1.56305    0.553634    0.378742    0.011497
     1.61989    0.422984    0.377751   0.0111479
     1.67673    0.315629    0.396811   0.0115056
     1.73357    0.407019    0.393362   0.0125796
     1.79041    0.719878    0.422746    0.014915
     1.84724    0.463791    0.413257   0.0135031
     1.90408    0.288342     0.42809   0.0150174
     1.96092    0.600143    0.417331   0.0122855
     2.01776    0.563326    0.421056   0.0133983
      2.0746    0.408485    0.427021   0.0111632
     2.13144    0.421436    0.419626   0.0130584
     2.18827    0.373786    0.415789   0.0133947
     2.24511    0.306669    0.389269   0.0105504
     2.30195    0.216175    0.380406   0.0130137
     2.35879    0.394312    0.369431   0.0111364
     2.41563    0.360591    0.368828   0.0104632
